LogSpeed,DraftAft,DraftFore,WindSpeedRelative,WindDirectionRelative,ShaftPower,VoyageId,P_wind
17.76887891256135,14.64440939812797,14.749145701592742,16.689157733383624,0.4165519148093133,28720.523132176622,18,1443.328427198893
17.71090966708339,14.646465397296009,14.744848304944327,17.22176786729116,0.6271549778832957,28649.621597174275,18,1352.310377643837
17.692734258919682,14.668065005516388,14.769909224682179,17.440920821198425,0.6120287910326783,28541.33224501104,18,1399.4207193412767
17.726274526081077,14.672721857849377,14.754630019086067,17.527159183266505,0.4316781016599308,28715.930091380043,18,1575.416857833649
17.75982557206513,14.689097255400924,14.728475411090384,17.313513949513695,0.4223696789826278,28698.66545455583,18,1547.659162650248
17.741900957826527,14.701975379287363,14.741555253218278,17.082043813165097,0.4526220526838628,28558.327918231895,18,1481.3762287032603
17.74857221471814,14.686193677418832,14.777396578474628,16.960643339449383,0.42702389032127924,28330.644919853592,18,1480.2370075976257
17.819937397817903,14.685514066476768,14.794580944306661,16.227406679140064,0.33510321638291124,28050.08313861752,18,1414.5669827664408
17.82672908708359,14.682587808042634,14.766589919133061,16.000512385474696,0.3548836145721803,27928.562090948595,18,1372.4692425390817
17.7882019941341,14.665508730474919,14.75235255197685,16.588888342452258,0.36186493158015764,28094.331524219637,18,1467.297699339688
17.784621878294885,14.672360200588718,14.771995421229887,17.119697505923092,0.35255650890285456,28253.398276386186,18,1569.3363030739133
17.819853509371946,14.703922424385981,14.774996751276714,16.864071801379843,0.33626676921757415,28078.50821743241,18,1527.7779095481992
17.848262807257605,14.67425018831439,14.785837555204767,16.505450686523453,0.3257947937056082,27927.698985522227,18,1465.762798199753
17.889501406498983,14.679752749071234,14.79730926864534,16.21306754331806,0.3758275655961123,27923.442820524153,18,1399.161747145394
17.910080011511315,14.710710130430508,14.780932795316346,15.859270253166217,0.4118977034706618,27793.55120114865,18,1315.9164981224399
17.89103894027751,14.70403735700797,14.774587027483497,15.819357844742234,0.3897901996120669,27733.699058901086,18,1322.8037424783079
17.906260067237742,14.694196477888433,14.758799419184957,15.913588126796842,0.35837427307616904,27751.76210828783,18,1361.2552023609273
17.896432130149222,14.668619910953916,14.774194099798459,15.938766672677238,0.38513598827341533,27777.67391651273,18,1346.7544235971295
17.93843954953861,14.695622777678398,14.795446381567679,15.640568336629908,0.3269583465402711,27719.081872308212,18,1322.5602054257956
18.007937411899864,14.724319018116383,14.782126059803836,15.188464504679034,0.3269583465402711,27442.528519073716,18,1251.9007905135352
17.972751061320487,14.725830826047972,14.777565795994905,14.974521650923899,0.3653555900841463,27231.07352582137,18,1205.1862441000435
17.964239411185712,14.731143267600881,14.789434155416574,14.639028806181269,0.2932153143350474,27104.233157136397,18,1159.3623507542814
17.974634769911482,14.73717432029067,14.81603715874407,14.36064380698244,0.2722713633111154,27005.933860989277,18,1115.6690837421002
18.011075753705963,14.724352256352164,14.826106264792712,14.344339750056362,0.30601439551633913,26887.153477348587,18,1116.059757016062
18.07582185624251,14.709325832357965,14.83004508200373,14.37124545603971,0.25830872929516074,26794.091495050718,18,1123.4533658094797
18.080850651961633,14.707363754276601,14.848133456993335,14.560143905921969,0.20013108756201645,26872.32373318142,18,1152.216277379765
18.042724609807934,14.704472831019904,14.834038023762592,14.653705071403868,0.2292199084285886,26843.79875530114,18,1165.3395736575476
18.09473456339523,14.738337918227831,14.819172511318017,14.333719962193777,0.1966404290580278,26610.377224301712,18,1117.4323120529602
18.1671789691811,14.755691198250632,14.839423106149685,13.714970019649472,0.0930842267730309,26298.738267300618,18,997.1150131352719
18.24430246439174,14.759255790022628,14.847440105950461,13.00298471425779,0.033743032205223705,26274.58946178986,18,880.7076359582267
18.378441188012186,14.77602899628991,14.855604030787761,12.169653828081175,2.9612419642170456,26113.564866016262,18,-801.8993306742177
18.45696633765594,14.7728166670415,14.860916284370115,11.1257962122674,0.06050474740246958,25776.23251835633,18,658.594725225828
18.474447492907622,14.762048308059025,14.867049914491174,10.79087515692174,0.098901990946346,25670.4468686463,18,628.8536913451248
18.480878163209034,14.78318351995104,14.888213498972288,10.92048842280394,0.13962634015954656,25617.421353431037,18,653.5192684358201
18.507935713687825,14.796079182946375,14.88536718363827,10.648898090214724,0.15824318551415217,25615.953140954083,18,626.3952661309014
18.5512065086461,14.782681279564759,14.882423330962961,9.6503142642976,0.15591607984482714,25587.245406313883,18,515.2693439485223
18.586650543246197,14.800343521464743,14.889444744098492,8.680284262197217,0.14893476283685025,25495.085448405414,18,416.574574241383
18.61650314122022,14.807541066374561,14.870816364221193,8.492312556419758,0.21293016874330828,25457.849504462774,18,403.29702613640137
18.626421315710882,14.785285950997308,14.881091122049108,8.303594230947798,0.15009831567151277,25396.21747106478,18,382.24616762639903
18.60574266980745,14.76015513890096,14.888103578030835,8.212943335207635,0.07097672291443669,25362.61746780603,18,363.12017987562945
18.615700311335882,14.780815022274044,14.875021782836297,8.367890460339751,2.9286624848464853,25319.096243837677,18,-377.5910461370286
18.64263146833175,14.791065188449325,14.898093372071218,8.155105575301677,0.05119632472516699,25394.446812761846,18,356.0353036764443
18.641291487189466,14.748623497106673,14.911143721177684,7.78788201949894,0.08144869842640205,25465.454790542433,18,328.3480716979842
18.700244514468736,14.744931438778076,14.9027005657191,7.540178771403671,0.15009831567151233,25308.560555866952,18,316.4864544282089
18.709244339620465,14.77176157088356,14.910900185018852,7.628654378503021,0.27692557464976697,25288.608485678447,18,327.41754944248567
18.6762829122906,14.775440865163318,14.91220394927292,7.7331200417066865,0.3758275655961123,25461.79974538388,18,331.8093217922252
18.62536367935007,14.779915742485331,14.89965406804665,7.9098202923250485,0.4212061261479649,25558.969103938107,18,338.3318228531857
18.622157709102964,14.764093527882993,14.894697189416915,8.493921563957857,0.4351687601639195,25507.430607491664,18,387.33823369930496
18.627062928093963,14.756124774131024,14.885950878022024,9.158830454192112,0.5026548245743669,25617.69569086029,18,434.7965888613776
18.54192688764637,14.782027287946105,14.877695358939198,9.53539627411247,0.5387249624489164,25709.712564608588,18,459.3449932105381
18.474349134129003,14.769811623776313,14.873588547297793,9.425628927993278,0.4596033696918401,25648.69028122145,18,467.25815149837615
18.480230702030262,14.764435673495221,14.885575985902518,9.300304122824539,0.6143558967020041,25565.71029880725,18,414.4165103388379
18.535242709764578,14.759502227604141,14.885827937394872,9.083671536470245,0.5340707511102648,25512.908026253215,18,417.99262804060004
18.62687610558337,14.754322755746443,14.887974135035364,8.511894908902581,0.4072434921320102,25463.348148191704,18,394.74651346192945
18.650320099835994,14.756625737895767,14.898083969473142,7.969197526819528,0.45145849984919995,25493.61411579131,18,338.6072544152724
18.651855547554117,14.736525810823006,14.897437179669867,7.659273384737825,0.3723369070921236,25455.823271950147,18,325.77098097950073
18.64988666447367,14.713895778334546,14.909156760199883,7.482920558147455,0.35953782591083194,25344.499600950465,18,312.9274272535441
18.65036514655031,14.716414565127272,14.911193558759232,7.367147972144818,0.2908882086657216,25299.9914264875,18,304.59085132405124
18.691695708626508,14.749939443813263,14.910068384260432,7.430699673586494,0.15358897417550102,25217.057809971204,18,307.57237845055766
18.72065893971664,14.747158482058786,14.915180438117272,7.399922427843659,0.21642082724729686,25142.084162779713,18,307.9851495817799
18.673957405089883,14.741015325829375,14.9132214150999,7.090975452444605,0.20245819323134223,25112.733860804645,18,282.04808327235133
18.562038601304437,14.738628135109098,14.896021275339697,6.89878319451835,0.22572924992459997,25151.161246780313,18,265.5133746713307
18.546374951608545,14.735854391727578,14.88850469345318,7.07597349633176,0.4153883619746504,25138.2390947061,18,270.5238867967027
18.647401594218667,14.75197393873939,14.883018474980286,7.473874189245556,0.3956079637853814,25023.159221201822,18,306.4982708750624
18.64695893559402,14.752077889733233,14.88461876867126,7.978659353881996,0.3234676880362824,25151.328801253065,18,357.36836112303473
18.532830826446165,14.746176162254958,14.886398473431521,7.992897446305534,0.3409209805562257,25306.433677759178,18,356.568565485385
18.495118639302355,14.749227385502817,14.885416584539136,7.713299923203451,0.3025237370123504,25197.91300407261,18,331.15701565747395
18.464806558926785,14.758088735953795,14.885606826473621,7.353956283320513,0.22456569708993707,24976.30110430353,18,300.09874903583267
18.351380739662883,14.736183248127023,14.880500252201161,7.016501170334958,0.21060306307398244,24975.139909234687,18,271.5003509414895
18.124196549225044,14.704179117957858,14.874105860129031,7.074657591635634,0.28274333882308134,24975.29242998594,18,273.02059496391837
17.9550370897876,14.686610918284893,14.875986883970803,7.124144779749884,0.2571451764604979,25039.907197278535,18,274.1806389156113
17.911267669127877,14.689158276824218,14.879085741241235,6.862291008107734,0.266453599137801,25257.949845983472,18,253.80538622079402
17.91531313016444,14.698089016893231,14.896643581618472,6.561790050513872,0.24783675378319478,25051.413594524285,18,231.99628663926848
17.99959358358495,14.698647973095715,14.900915307565661,6.495798077520836,0.1466076571675237,24860.417927384417,18,225.8899993380883
18.027943918117163,14.712294815252347,14.884240719240994,6.91488647038671,0.23387411976724018,24941.45427389145,18,259.18967990455553
18.21800318132398,14.719794261871925,14.898677053799295,7.544517603607953,0.27576202181510406,24969.343170688386,18,311.9675457249618
18.39165199366383,14.737874011059548,14.90369196855998,7.189135794710214,0.13380857598623194,24986.66038928705,18,281.33754437960033
18.557654258845535,14.755235686983168,14.913239080384871,6.366595007838244,0.2199114857512855,24796.200344351644,18,225.99470911665924
18.71411238930532,14.751975815337877,14.93568311337645,6.318795797698408,0.31066860685499065,24948.352353745056,18,224.81726756080613
18.664655720643623,14.737449454626848,14.927644585698555,6.618229862307794,0.24318254244454324,25256.575471088294,18,245.7269135000621
18.80771449280895,14.71057885501304,14.936676038607077,6.92742493045117,0.26412649346847517,25209.284122429348,18,271.422223070838
18.99458258420743,14.729532349488894,14.940969336123784,7.124266005589797,0.37117335425746073,25341.739361336608,18,287.1212663342966
18.957014324895752,14.75366968133546,14.941850703336355,7.140718999060663,0.4642575810304917,25739.0518107479,18,274.4063346533701
18.877751164162476,14.752312120021262,14.948364394317274,7.140016337155992,0.460766922526503,25801.24304842898,18,273.6959228196895
18.898610683310736,14.757029263577449,14.952513462650323,7.039361966830243,0.2780891274844298,25536.89552496271,18,281.5590070924658
18.863011962258227,14.753127301164357,14.957042393920505,6.972088529686747,0.08377580409572781,25603.499077303786,18,266.4109014726699
18.782833979558927,14.730868610184437,14.94452435724686,7.113723345928772,0.07214027574909895,25770.272585920033,18,275.07593357354017
18.776551242833687,14.750152534244071,14.950945608640344,7.1564474887000085,0.12333660047426594,25631.473130469305,18,283.4269753199871
18.867270356626616,14.762627289447401,14.966414773879146,7.13357575389287,0.1954768762233649,25621.090923796048,18,288.20179845913407
19.044865651938476,14.752414384426737,14.973663184949878,7.261529421293017,0.3188134766976308,25789.578731955422,18,302.11206191334344
19.03248652478126,14.776109598394852,14.962139139476191,7.64121940063281,0.24434609527920614,25871.22187737082,18,333.84226757401643
18.961311351986968,14.75400340943992,14.967382139624446,7.82232319588125,0.23387411976724018,25876.754045188478,18,348.52539114665524
19.01302753492003,14.734199774923898,14.970280209212339,8.112765028472044,0.2199114857512855,25923.5834991486,18,375.8647227692161
19.059307949217757,14.756968192675629,14.962987843958233,8.168727486048674,0.1687151610261185,25880.350476177508,18,380.8640642964048
19.11726040048256,14.768370345077402,14.963891017864913,7.359726288493207,0.1628973968528041,25863.6874856499,18,309.43685724137225
19.064086118552837,14.764516327612345,14.968575996455007,7.030988419043191,0.1687151610261185,25892.474795231337,18,282.20104305661175
18.988006209569292,14.768016866817113,14.983908693369722,6.8631327908396385,0.11635528346628864,25791.30026573317,18,262.84365807075335
18.95459852649457,14.771267126976813,14.966348038497719,6.708645398586063,2.934480249019799,25797.183044957303,18,-247.68380142245442
18.89161727261329,14.76653610589349,14.936514723958409,6.9415697817356685,0.06283185307179551,25906.00509527184,18,262.4905993320761
18.89793293213125,14.765213433443092,14.945214796272918,6.96357834021059,2.8914287941372727,25896.8603617586,18,-260.22525490185933
18.98868234052713,14.76525518074249,14.968697630685572,6.910784239396093,2.9414615660277765,25845.37871232506,18,-264.26263231381984
18.963551975305844,14.768909834116206,14.967975969884208,6.821754793480353,0.07330382858376172,25839.451031912573,18,255.37843724310565
18.859029871396903,14.763942962318247,14.968934945097805,6.585057076255342,0.14078989299420908,25850.4523390686,18,242.4723584707666
18.8604738748458,14.743957773263013,14.975709075316521,6.316365362816098,0.20362174606600547,25883.808519481678,18,225.9197128298919
18.885961481031618,14.763508001597383,14.969088701730293,6.147524132251101,0.30019663134302377,25831.516176346115,18,214.63944122425175
18.914885704536502,14.772318210416328,14.956434649684798,6.563318351596019,0.3583742730761692,25806.79558618909,18,244.11898029038258
18.913336325798454,14.764063074648272,14.959126749244497,6.670324368699751,0.3385938748868993,25773.81028990861,18,253.25455683996606
18.981149112436153,14.775287703020869,14.984623752805346,5.951613682426329,0.3327761107135858,25707.640648283184,18,202.26854415498488
19.022277572068454,14.78727966634285,14.984626251447102,5.620374753360789,0.3304490050442599,25806.726780925223,18,180.74823438446444
18.94965874167649,14.780088287092402,14.956897383218328,5.9056314722554095,0.42586033748661567,25816.470885207724,18,191.3454629313198
18.92256212675942,14.762584715548282,14.95988097256009,6.360890007810204,0.5887577343394206,25766.973372723263,18,201.82252403598534
18.87799221192885,14.741915110866962,14.962101353269897,6.102956222300473,0.6550802459152054,25733.094058451436,18,177.23021112789982
18.89422865438571,14.753130404538735,14.970240756086833,5.71154574118683,0.691150383789755,25614.42420581377,18,151.461539892227
18.93175651027412,14.76391154136097,14.964152564027453,5.353690953196465,0.5666502304808256,25694.730903168533,18,145.1258156088429
18.95231254477041,14.74833110231757,14.963471530957722,4.523060433362612,0.38979019961206696,25723.617495536488,18,114.3628860241975
18.932190303427856,14.749638211198096,14.972225141742921,3.8293286212995525,0.25598162362583565,25610.46297651777,18,83.42754631855696
18.928415788624793,14.767244586360551,14.981209852422428,3.5121508435980613,0.28623399732707,25499.623462300005,18,70.18953032588432
18.91118894083636,14.774643957573497,14.958651861364762,3.6242852333478264,0.27227136331111623,25586.155231937,18,74.66477613544983
18.872356782272814,14.790872518388452,14.972102917017795,4.232950724949629,0.3327761107135858,25511.367542000415,18,101.72774586651965
18.8899097139824,14.81023809363944,15.006538238975603,4.784108074466246,0.5643231248114997,25376.314978517945,18,115.73501703948698
18.94131670267077,14.799193819939132,15.004364519348803,5.0360690104065355,0.6736970912698119,25533.250205272616,18,119.45584375301583
18.91101217273342,14.782683898350367,14.98646010445677,5.068929807596673,0.577122205992791,25711.072411280238,18,129.0307472933509
18.847870592252768,14.761587654259205,14.970573618588388,5.023639009905627,0.6946410422937435,25694.4320009485,18,116.59125771409013
18.87898409208081,14.75607690609709,14.99914660507502,5.019729640591946,0.9087347638717143,25471.926122399436,18,79.59962565118896
18.87784634750768,14.782241335969436,14.988857193160696,4.739125224186364,0.9250245035569948,25415.011015040745,18,67.58661696463184
18.8529050569136,14.777871848064231,14.984669537915256,4.5096375693821065,0.5713044418194775,25536.434918460574,18,102.20756542885003
18.823205494825423,14.749012890795314,14.977255245626571,4.4623143813566735,0.5410520681182422,25573.25835571425,18,101.92017352899641
18.77657609792995,14.743422544872695,14.945504542531507,4.44145657829729,0.6830055139471138,25546.72673374744,18,91.56358133400519
18.791966450826585,14.751736085574377,14.956591549575668,4.300466491253295,0.5934119456780724,25596.70049676023,18,91.33946694502689
18.752829470672385,14.766695120315177,14.978903717678893,3.982881668248816,0.6399540590645882,25628.74611487058,18,75.74913139900413
18.749027332473307,14.781043994483618,14.983220577420733,3.9911141766842317,0.6713699856004851,25495.722276817334,18,74.40255759913877
18.862385609229268,14.781158919776,15.007400404079895,4.318653465541934,0.48636508488908703,25410.0323630013,18,98.64150669312656
18.873605577032812,14.787764544626897,15.019612970676606,4.289405960876642,0.19198621771937585,25516.017970089844,18,104.16787476352775
18.844192420240816,14.783062790673464,15.00425892422105,4.166105911745562,2.9740410453983377,25695.327875718864,18,-96.78425695932546
18.82825012026642,14.726993814367939,14.946336804091914,4.3609879015757285,0.2140937215779711,25822.5110757654,18,107.56726703446826
18.807360443381484,14.728333461609514,14.960079276589598,4.41444298289736,0.1954768762233649,25756.364402138322,18,110.04944951983012
18.720208289108523,14.757305652748403,15.027354626465634,4.488369702476216,2.9123727451612047,25622.82363218124,18,-108.20657069159837
18.69981390949631,14.757532896601246,14.992962460415109,4.577629502809472,0.1163552834662882,25549.078907563202,18,115.1586970609135
18.724389565245485,14.765537689472662,14.98992980484284,4.579123339084587,0.10122909661567103,25645.113301384274,18,114.75542103740644
18.680665764495814,14.78619175582985,14.964471407794532,4.773205583838417,2.9914943379182812,25625.7177951287,18,-126.85876757416726
18.56389891389772,14.777952688139159,14.959993484068054,5.290834671524913,0.24085543677521748,25642.028250669224,18,156.1032773185042
18.539707841502068,14.75328616262431,15.00857867587045,5.874324668952814,0.36070137874549474,25737.029052642905,18,191.40968153192134
18.702173083887995,14.770665561036035,15.010043910007358,5.578047239616057,0.3921173052813927,25606.707721811497,18,171.35154691301554
18.875816156175947,14.774373894853424,14.984432809800124,5.142808885910281,2.8088165428762077,25484.255508536273,18,-135.54214809434097
18.866250113321225,14.733042078926356,14.98019134361569,5.077797550929501,0.10471975511965947,25430.004164119466,18,142.40534014266305
18.86808365060876,14.722987271236708,14.972660435268523,4.97316847449943,0.09541133244235578,25410.98181840258,18,136.17164891245423
18.811558030548774,14.73751773606726,14.970852366812483,4.8323618371904935,0.1431169986635341,25733.914330498064,18,130.3794060776546
18.634493426815517,14.747058006252123,14.976172248115322,4.749068974617317,2.8425595750814314,25682.20830250161,18,-116.25924015121491
18.575711110056,14.744278181032715,14.963507163590936,4.7697498749382365,2.997312102091595,25594.887879476308,18,-126.29801200155907
18.65227188641855,14.74020041322281,14.968962086806977,4.928491206772287,2.8751390544519917,25676.333157304518,18,-127.55281143196571
18.661096074233786,14.748688593920129,14.963356190299548,5.1384254361711195,0.10239264945033398,25700.167016927844,18,144.1210527726184
18.622947148629112,14.76211204798966,14.981445743976137,4.941950990121441,0.10821041362364843,25568.038928749756,18,133.28386104624244
18.68463867208277,14.748233981789546,14.96844672268466,4.8851566780765845,0.01628973968528041,25356.409685273866,18,126.37955687303102
18.656683388519994,14.736057584053302,14.930481970660583,5.148872964655775,0.12100949480494019,25546.51240408529,18,145.69498027363068
18.616222179173977,14.753965457190633,14.927250860821324,5.648745948563989,0.3013601841776875,25743.44723503078,18,178.70495774380166
18.72383103603054,14.78186585078342,14.993979365063403,5.6720842593052,0.40375283362802156,25693.537114397062,18,176.3438081674332
18.83481684690641,14.775338098893931,15.039238193901756,5.156839833587011,0.29670597283903605,25649.261597490702,18,150.5261620570313
18.706957262188055,14.753136310847825,14.962807047430829,4.940908984407178,0.20245819323134223,25705.597384211367,18,137.11572998320804
18.648937771212886,14.753359895632258,14.889943134864746,4.863147222049874,0.11519173063162574,25667.869606801145,18,129.67271300861862
18.757384213142146,14.739586389612084,14.881527624246123,5.055106761257412,3.017092500280864,25710.98362457593,18,-144.46704479683072
18.730347852283035,14.760868827559865,14.94669092979864,5.202687817744235,0.249000306617857,25791.086434931647,18,152.35519314807405
18.69420884373507,14.795333692856014,14.978632908384368,5.333215857261526,0.15591607984482714,25732.103668098465,18,158.45207003338234
18.751415149414647,14.78509523105982,15.012641821952752,5.333791503151522,0.20362174606600547,25748.91443854555,18,160.07154239258293
18.761024275338393,14.783095689926418,15.023691142130454,5.350411432316197,2.826269835396151,25774.137965769725,18,-147.15796941054927
18.761228862146783,14.781991691412502,15.012889638605815,5.592955214404339,2.9309895905158103,25646.075835028812,18,-170.0060411987265
18.809002410910228,14.770041395223737,15.04190787944661,5.714632254051293,0.11402817779696406,25605.32770424787,18,180.28092966338437
18.85544742182997,14.769014537748745,14.985495171621885,5.744952131833257,0.14078989299420908,25622.66161332563,18,184.4847279958474
18.882468298420005,14.787038955750234,14.9462175982843,5.621337599243804,0.20362174606600547,25630.14796722672,18,179.12660514900145
18.920652997847753,14.79206006939735,14.978914200365484,5.773523912406139,0.24434609527920603,25646.463438862138,18,189.42273929548784
18.993354971008745,14.779550542489776,14.985412565805412,6.237022147853675,0.26296294063381254,25769.67144207114,18,221.99060780475193
18.93974651066427,14.780628818402288,14.976925726400571,6.768166968229054,0.2606358349644866,25967.17490307447,18,260.6756342216824
18.83403347456152,14.754553651330161,14.962478359966395,7.037614717459942,0.24434609527920603,26175.61307754985,18,280.2745645691244
18.628332300801354,14.76463788432023,14.938531427180322,6.926659669004528,0.26296294063381254,26068.335781667705,18,268.6574725930011
18.63900986439855,14.776389414550493,14.878744276945524,7.108908778478129,0.2699442576417894,25867.197236956097,18,283.2783236281312
18.75671003308489,14.77219265172448,14.834469901563443,7.514535104213576,0.29903307850836125,25932.370276989972,18,318.80052947528185
18.79495994334552,14.792684453567956,14.829609925420938,7.62874061838995,0.3409209805562261,26287.507387126792,18,329.43640589524927
18.911311054505404,14.801827576802065,14.820996640479894,7.388995389368111,0.3769911184307748,26308.431299398064,18,306.71012730817966
18.860390107567955,14.77678707683303,14.836999689819729,6.89170357391679,0.35488361457218076,25969.464248267406,18,269.0683653859875
18.75459091797431,14.773299733728278,14.85188558041051,6.859036815520171,0.3607013787454951,25939.091244660292,18,264.24136693245305
18.69715320731002,14.76466169683842,14.839549132793824,7.250564731440482,0.30834150118566495,26237.21019870255,18,295.9067539073983
18.735508980992158,14.767059889268273,14.84220894758402,7.525632221647622,0.21758438008195924,26226.09046848415,18,318.92522883198427
18.808251130575773,14.785420462785725,14.840263365957355,7.798957120818005,0.24667320094853107,26033.031866492376,18,343.9732397740412
18.79718480133073,14.777339996097888,14.83311582020735,8.021851212830386,0.2513274122871838,25964.746448742215,18,363.7721564767701
18.816367474947906,14.77110186432795,14.831911149904325,8.071560082235843,0.27343491614577786,25890.808830956266,18,368.83168091902326
18.88977475826395,14.769963991708583,14.825329008183722,8.028950467885211,0.3607013787454951,26035.6467234135,18,364.75670369095985
18.933370442016848,14.795429797717128,14.811007763449492,8.10773454192415,0.36419203724948357,26312.57267340629,18,372.13100272098353
18.940513945739742,14.815727930817372,14.83420737783167,8.34710447905527,0.17336937236476935,26277.299420454827,18,396.061862675708
18.821109814369624,14.801351573950884,14.848826630238902,8.600814947342183,0.10006554378100851,26145.983294671423,18,407.09902263436464
